url,type,purpose,area,bedroom,bath,added,price,location,location_city,source
https://www.olx.com.pk/item/2-kanal-75120-in-block-g-in-street-3-margalla-face-full-heighted-level-plot-near-to-boulevard-residential-plot-available-for-sale-army-welfare-trust-awt-d-18-in-block-g-islamabad-iid-1117978108,Residential Plot,For Sale,2 Kanal,,,2 days ago,Rs 2 Crore,"AWT - Block G, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/brand-new-ultra-luxurious-4-marla-house-for-sale-in-i-11-iid-1117476859,House,For Sale,4 Marla,5,5,4 weeks ago,Rs 3 Crore,"I-11/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/karakoram-3-bed-apartment-available-for-sale-rental-value-2-lac-60k-prime-location-iid-1117020437,Apartment,For Sale,"3,350 SQFT",3,3,3 weeks ago,Rs 5.95 Crore,"Karakoram Greens, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/flat-available-for-sale-iid-1118636791,Flat,For Sale,"1,650 SQFT",2,2,3 days ago,Rs 1.25 Crore,"Islamabad Heights, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/possession-farm-good-view-sector-b-facing-water-stream-iid-1118139009,Other,For Sale,"2,500 SQYD",,,2 weeks ago,Rs 5.50 Crore,"Naval Farms Housing Scheme Sector B, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/3-kanal-farm-house-plot-with-dam-view-and-all-facilities-iid-1117649734,Farm House,For Sale,3 Kanal,,,2 weeks ago,Rs 4.50 Crore,"D-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5-marla-single-storey-structure-house-for-sale-in-abu-bakar-block-iid-1118765009,House,For Sale,5 Marla,2,2,12 hours ago,Rs 65 Lacs,"Ghauri Town Phase 7, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/3-marla-double-storey-house-for-sale-iid-1118764985,House,For Sale,3 Marla,5,5,12 hours ago,Rs 75 Lacs,"Ghauri Town Phase 4A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/plots-for-sale-at-g-153-iid-1118764955,Plot,For Sale,5 Marla,,,12 hours ago,Rs 1.90 Crore,"G-15/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/6-marla-single-storey-structure-ghauri-garden-iid-1118764940,Other,For Sale,6 Marla,2,3,12 hours ago,Rs 1.10 Crore,"Ghauri Town Phase 5B, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/flat-for-sale-at-main-kalma-chowk-iid-1118764925,Flat,For Sale,850 SQFT,2,2,12 hours ago,Rs 55 Lacs,"Ghauri Town Phase 4A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/6-marla-plot-for-sale-in-ghauri-gardan-iid-1118764917,Plot,For Sale,6 Marla,,,12 hours ago,Rs 70 Lacs,"Ghauri Garden, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/pair-plots-for-sale-iid-1118764892,Plot,For Sale,945 SQFT,,,12 hours ago,Rs 53 Lacs,"Ghauri Town Phase 4 C2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5-marla-25-storey-house-for-sale-iid-1118764873,House,For Sale,5 Marla,5,6,12 hours ago,Rs 1.90 Crore,"Ghauri Town, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8marla-2nd-to-4th-ballot-plot-for-sale-in-rose-block-dha-valley-phase7-islamabad-iid-1118764870,Plot,For Sale,8 SQFT,,,12 hours ago,Rs 42 Lacs,"DHA Valley - Rose Sector, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5-marla-commercial-plot-for-sale-in-ghauri-gardan-iid-1118764860,Commercial Plot,For Sale,5 Marla,,,12 hours ago,Rs 2.50 Crore,"Ghauri Garden, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-double-storey-for-sale-in-phase-4-a-electricity-water-gas-available-iid-1118764850,Other,For Sale,10 Marla,6,6,12 hours ago,Rs 3.50 Crore,"Ghauri Town Phase 4A, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/ready-to-buy-a-shop-220-square-feet-in-g-15-markaz-iid-1118764847,Shop,For Sale,220 SQFT,,,12 hours ago,Rs 55 Lacs,"G-15 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/7-marla-dable-story-new-house-for-sale-in-gulberg-iid-1118764826,House,For Sale,7 Marla,4,4,12 hours ago,Rs 4.80 Crore,"Gulberg Residencia - Block F, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/plots-for-sale-at-g-153-iid-1118764779,Plot,For Sale,5 Marla,,,12 hours ago,Rs 1.30 Crore,"G-15/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/2-marla-pair-structure-for-sale-iid-1118764749,Other,For Sale,2 Marla,2,2,12 hours ago,Rs 35 Lacs,"Ghauri Town Phase 4 C2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/dha-phase-9-gandhara-plot-for-sale-iid-1117601648,Plot,For Sale,20 Marla,,,4 weeks ago,Rs 50 Lacs,"DHA Defence Phase 9, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-134-st-no-121-plot-25x40-for-sale-iid-1116607331,Plot,For Sale,111 SQYD,,,6 days ago,Rs 2.75 Crore,"G-13/4, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/brand-new-5-marla-double-storey-house-in-park-view-city-islamabad-iid-1117620943,House,For Sale,5 Marla,4,4,3 days ago,Rs 2.85 Crore,"Park View - Block J, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/plot-for-sale-sector-i-152-iid-1118279502,Plot,For Sale,5 Marla,,,4 days ago,Rs 65 Lacs,"I-15/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-luxury-house-for-sale-in-faisal-town-block-a-iid-1117612982,House,For Sale,8 Marla,5,6,2 weeks ago,Rs 3.70 Crore,"Faisal Town - F-18, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/single-storey-house-is-available-for-sale-in-mpchs-block-f-iid-1117701782,House,For Sale,8 Marla,2,2,4 days ago,Rs 1.90 Crore,"MPCHS - Block F, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5-marla-brand-new-house-for-sale-in-g-14-iid-1118320132,House,For Sale,5 Marla,4,5,12 hours ago,Rs 5.30 Crore,"G-14, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/brand-new-10-marla-house-for-sale-in-g-143-iid-1118320129,House,For Sale,10 Marla,5,6,12 hours ago,Rs 7.80 Crore,"G-14/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5-marla-plot-for-in-bahria-enclave-islamabad-iid-1118320121,Plot,For Sale,5 Marla,,,12 hours ago,Rs 1.10 Crore,"Bahria Enclave, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-plot-for-sale-in-bahria-enclave-islamabad-iid-1118320120,Plot,For Sale,10 Marla,,,12 hours ago,Rs 2.50 Crore,"Bahria Enclave - Sector C1, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-plot-for-sale-in-g-143-back-open-iid-1118320063,Plot,For Sale,10 Marla,,,12 hours ago,Rs 4.25 Crore,"G-14/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-kanal-plot-for-sale-in-g-143-iid-1118320062,Plot,For Sale,1 Kanal,,,12 hours ago,Rs 6 Crore,"G-14/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-plot-for-sale-sector-n-bahria-enclave-islamabad-iid-1118684884,Plot,For Sale,8 Marla,,,12 hours ago,Rs 1.35 Crore,"Bahria Enclave, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5-marla-plot-for-sale-park-view-islamabad-block-b-iid-1118684774,Plot,For Sale,5 Marla,,,12 hours ago,Rs 1.25 Crore,"Park View - Block B, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5-marla-plot-for-sale-park-view-islamabad-block-b-iid-1118684652,Plot,For Sale,5 Marla,,,12 hours ago,Rs 1.30 Crore,"Park View City, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/prime-5-marla-plot-available-in-block-j-park-view-islamabad-iid-1118682197,Plot,For Sale,5 Marla,,,12 hours ago,Rs 1 Crore,"Park View - Block J, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-bed-cube-apartment-for-sale-bahria-enclave-islamabad-iid-1118681239,Apartment,For Sale,"1,050 SQFT",1,2,12 hours ago,Rs 1.18 Crore,"Bahria Enclave, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-kanal-plot-for-sale-sector-m-bahria-enclave-islamabad-iid-1118679806,Plot,For Sale,1 Kanal,,,12 hours ago,Rs 2.80 Crore,"Bahria Enclave, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-plot-for-sale-sector-n-bahria-enclave-islamabad-iid-1118679354,Plot,For Sale,8 Marla,,,12 hours ago,Rs 1.40 Crore,"Bahria Enclave, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/plot-for-sale-in-g-141-islamabad-iid-1118764549,Plot,For Sale,4 Marla,,,12 hours ago,Rs 90 Lacs,"G-14/1, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-ballot-plot-for-sale-boganvila-block-dha-valley-phase-7-islamabad-valley-iid-1118763680,Plot,For Sale,8 Marla,,,13 hours ago,Rs 62 Lacs,"DHA Valley - Bogenvelia Sector, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/me2-sami-develop-street-9-severage-work-complete-possession-available-iid-1116458875,Other,For Sale,20 Marla,,,4 weeks ago,Rs 6.50 Crore,"Margalla Enclave, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/executive-apartment-on-instalments-available-for-sale-at-prime-location-of-isb-iid-1118426133,Apartment,For Sale,800 SQFT,1,1,6 days ago,Rs 1.29 Crore,"DHA Defence Phase 2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-brand-new-house-available-for-sale-in-faisal-town-phase-1-of-block-b-islamabad-pakistan-iid-1118273704,House,For Sale,10 Marla,6,6,4 days ago,Rs 5.50 Crore,"Faisal Town Phase 1 - Block B, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5-marla-almost-level-plot-for-sale-of-good-location-iid-1118363057,Plot,For Sale,5 Marla,,,4 days ago,Rs 90 Lacs,"I-16/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-corner-plot-liue-home-lilly-block-for-sale-in-dha-valley-phase-7-islamabad-iid-1118763534,Plot,For Sale,8 Marla,,,13 hours ago,Rs 52 Lacs,"DHA Valley - Lilly Sector, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-kanal-plot-for-sale-at-cheapest-rate-in-faisal-town-phase-2-block-education-city-2-one-of-the-most-important-location-of-the-islamabad-price-40-lakh-iid-1118763379,Plot,For Sale,1 Kanal,,,13 hours ago,Rs 40 Lacs,"Faisal Town Phase 2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/warehouse-and-farmhouse-iid-1118759167,House,For Sale,65 Marla,,,13 hours ago,Rs 7.20 Crore,"G-11/4, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/one-bed-lounge-flat-for-sale-on-main-road-iid-1118761544,Flat,For Sale,380 SQFT,1,1,13 hours ago,Rs 32.50 Lacs,"Soan Garden, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/3-bed-flat-for-sale-in-family-building-iid-1118761448,Flat,For Sale,980 SQFT,3,3,14 hours ago,Rs 1.09 Crore,"River Garden, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-lop-house-brand-new-for-sale-on-investor-price-iid-1118761443,House,For Sale,8 Marla,5,6,14 hours ago,Rs 3.58 Crore,"Jinnah Gardens Phase 1, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-house-for-sale-on-reasonable-rpice-iid-1118761429,House,For Sale,8 Marla,5,5,14 hours ago,Rs 3.40 Crore,"CBR Town Phase 1 - Block C, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/3-bed-flat-in-lift-building-available-for-sale-iid-1118761423,Flat,For Sale,950 SQFT,3,3,14 hours ago,Rs 65 Lacs,"Soan Garden, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/studio-flat-available-for-sale-on-investor-price-iid-1118761414,Flat,For Sale,270 SQFT,Studio,1,14 hours ago,Rs 24.95 Lacs,"PWD Housing Scheme, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/studio-flat-for-sale-on-reasinonable-iid-1118761225,Flat,For Sale,270 SQFT,Studio,1,14 hours ago,Rs 27 Lacs,"Soan Garden, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/furnished-studio-flat-for-sale-on-investor-price-iid-1118761220,Flat,For Sale,265 SQFT,Studio,1,14 hours ago,Rs 26.95 Lacs,"Soan Garden, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5090-20-marla-plot-for-sale-in-f-144-islamabad-iid-1118761030,Plot,For Sale,20 Marla,,,14 hours ago,Rs 2.25 Crore,"F-14/4, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5090-20-marla-plot-for-sale-in-f-14-4-islamabad-iid-1118760994,Plot,For Sale,20 Marla,,,14 hours ago,Rs 2.25 Crore,"F-14/4, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/5090-20-marla-plot-for-sale-in-f-144-islamabad-iid-1118760957,Plot,For Sale,20 Marla,,,14 hours ago,Rs 2.25 Crore,"F-14/4, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-bed-furnishd-flat-for-sale-f-17-islamabad-all-facility-available-cda-pproved-sector-iid-1118760899,Flat,For Sale,400 SQFT,1,1,14 hours ago,Rs 45 Lacs,"Tele Garden (T&T ECHS), Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/3-bed-apartment-for-sale-in-royal-apartments-building-c-2nd-floor-3-baths-open-kitchen-iid-1118499728,Apartment,For Sale,"1,180 SQFT",3,3,4 days ago,Rs 1.12 Crore,"E-11/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/25x40-tiles-flooring-use-house-for-sale-in-g-131-islamabad-iid-1117784068,House,For Sale,"1,000 SQFT",4,5,1 day ago,Rs 3.60 Crore,"G-13/1, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/new-brand-corner-house-for-sale-iid-1117751862,House,For Sale,5 Marla,5,6,2 weeks ago,Rs 2.75 Crore,"I-14, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/unit-for-sale-iid-1117850166,Other,For Sale,700 SQFT,,,22 hours ago,Rs 1.75 Crore,"I-10, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/2-bed-new-flat-for-sale-f-17-islamabad-all-facility-available-iid-1118760889,Flat,For Sale,800 SQFT,2,2,14 hours ago,Rs 60 Lacs,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-house-for-sale-multi-f-17-islamabad-all-facility-available-cda-pproved-sector-mpchs-iid-1118760884,House,For Sale,8 Marla,5,6,14 hours ago,Rs 2.78 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/11-marla-corner-commercial-plot-for-sale-f-17-islamabad-all-facility-available-cda-pproved-sector-iid-1118760875,Commercial Plot,For Sale,11 Marla,,,14 hours ago,Rs 3.60 Crore,"Tele Garden (T&T ECHS), Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/3-bed-flat-for-sale-multi-f-17-islamabad-all-facility-available-cda-pproved-sector-mpchs-iid-1118760869,Flat,For Sale,"1,220 SQFT",3,3,14 hours ago,Rs 77 Lacs,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-main-markaz-commercial-plot-for-sale-f-17-islamabad-all-facility-available-cda-pproved-sector-iid-1118760859,Commercial Plot,For Sale,10 Marla,,,14 hours ago,Rs 3.48 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-new-house-for-sale-f-17-islamabad-all-facility-available-cda-pproved-sector-iid-1118760855,House,For Sale,10 Marla,6,6,14 hours ago,Rs 3.45 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/2-bed-flat-for-sale-zam-zam-heights-f-17-islamabad-all-facility-available-cda-approved-sector-iid-1118760853,Flat,For Sale,825 SQFT,2,2,14 hours ago,Rs 46 Lacs,"Tele Garden (T&T ECHS), Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/2-bed-flat-for-sale-f-17-islamabad-all-facility-available-cda-pproved-sector-iid-1118760844,Flat,For Sale,825 SQFT,2,2,14 hours ago,Rs 46 Lacs,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/14-marla-new-house-for-sale-f-17-islamabad-all-facility-available-cda-pproved-iid-1118760824,House,For Sale,14 Marla,6,6,14 hours ago,Rs 4.49 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-luxury-brand-new-house-for-sale-f-17-islamabad-all-facility-available-cda-pproved-iid-1118760819,House,For Sale,8 Marla,5,6,14 hours ago,Rs 3.08 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-brand-new-house-for-sale-multi-f-17-islamabad-all-facility-available-cda-pproved-iid-1118760813,House,For Sale,8 Marla,5,6,14 hours ago,Rs 2.84 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-house-for-sale-f-17-islamabad-all-facility-available-cda-approved-sector-iid-1118760809,House,For Sale,8 Marla,5,6,14 hours ago,Rs 2.98 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-plot-for-sale-f-17-islamabad-all-facility-available-cda-pproved-sector-iid-1118760806,Plot,For Sale,8 Marla,,,14 hours ago,Rs 78 Lacs,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-bed-studio-flat-for-sale-f-17-islamabad-all-facility-available-cda-pproved-sector-iid-1118760778,Flat,For Sale,400 SQFT,Studio,1,14 hours ago,Rs 32 Lacs,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-plot-urgent-for-sale-f-17-islamabad-for-investment-good-option-iid-1118760773,Plot,For Sale,8 Marla,,,14 hours ago,Rs 31 Lacs,"Tele Garden (T&T ECHS), Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/g-8-markaz-pair-shops-on-ground-1400sqft-with-good-rental-income-available-for-sale-at-very-reasonable-price-iid-1118330584,Shop,For Sale,"1,400 SQFT",,,3 days ago,Rs 17 Crore,"G-8 Markaz, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/fully-furnished-3-bed-luxury-corner-apartment-with-double-parking-galleria-bahria-enclave-iid-1118567919,Apartment,For Sale,"2,531 SQFT",3,3,4 days ago,Rs 2.80 Crore,"Bahria Enclave - Sector H, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/proper-corner-01-kanal-50x90-brand-new-luxury-designer-house-for-sale-in-g-13-islamabad-iid-1117642120,House,For Sale,20 Marla,6,6,5 days ago,Rs 18 Crore,"G-13, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/beautiful-house-iid-1116739883,House,For Sale,1 Kanal,5,6,4 weeks ago,Rs 11.50 Crore,"DHA Defence Phase 2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/e-114-national-police-foundation-society-5090-5bed-room-triple-storey-house-for-sale-at-very-reasonable-price-iid-1118330602,Room,For Sale,500 SQYD,5,6,3 days ago,Rs 13.50 Crore,"E-11/4, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-corner-sun-facing-plot-for-sale-in-f-153-near-srinagar-highway-islamabad-international-airport-iid-1117914745,Plot,For Sale,10 Marla,,,3 weeks ago,Rs 1.60 Crore,"F-15/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/direct-owener-here-ground-floor-flat-urgent-for-sale-iid-1118609640,Flat,For Sale,600 SQFT,1,1,3 days ago,Rs 54 Lacs,"E-11, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-beautiful-location-plot-in-d-block-near-all-amenities-iid-1117688445,Plot,For Sale,8 Marla,,,3 days ago,Rs 1.70 Crore,"MPCHS - Block D, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-kanal-plot-for-sale-f-17-islamabad-all-facility-available-cda-pproved-sector-iid-1118760752,Plot,For Sale,1 Kanal,,,14 hours ago,Rs 1.26 Crore,"Tele Garden (T&T ECHS), Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/9-marla-plot-for-sale-f-17-islamabad-all-facility-available-iid-1118760738,Plot,For Sale,9 Marla,,,14 hours ago,Rs 63 Lacs,"Tele Garden (T&T ECHS), Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-corner-house-with-10-marla-plot-total-1-kanal-for-sale-in-multi-f-17-islamabad-all-facility-available-cda-pproved-sector-mpchs-iid-1118760732,House,For Sale,20 Marla,5,6,14 hours ago,Rs 5.50 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-kanal-single-storey-house-for-sale-in-multi-f-17-islamabad-all-facility-available-cda-pproved-sector-iid-1118760726,House,For Sale,1 Kanal,3,4,14 hours ago,Rs 3.75 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/14-marla-house-for-sale-in-multi-f-173-islamabad-all-facility-available-cda-pproved-sector-mpchs-iid-1118760724,House,For Sale,14 Marla,6,6,14 hours ago,Rs 5 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-corner-single-storey-house-for-sale-multi-f-17-islamabad-all-facility-available-iid-1118760719,House,For Sale,8 Marla,2,3,14 hours ago,Rs 2.20 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-luxury-brand-new-house-for-sale-in-multi-f-17-islamabad-all-facility-available-cda-pproved-sector-mpchs-iid-1118760716,House,For Sale,8 Marla,5,6,14 hours ago,Rs 3.10 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-short-corner-plot-for-sale-tt-f-17-islamabad-all-facility-available-cda-pproved-sector-mpchs-iid-1118760704,Plot,For Sale,10 Marla,,,14 hours ago,Rs 1.12 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/3-bed-ready-to-move-flat-for-sale-in-multi-f-17-islamabad-all-facility-available-cda-pproved-sector-mpchs-iid-1118760700,Flat,For Sale,"1,219 SQFT",3,3,14 hours ago,Rs 50 Lacs,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-kanal-plot-for-sale-in-multi-f-173-islamabad-all-facility-available-cda-pproved-sector-mpchs-iid-1118760694,Plot,For Sale,1 Kanal,,,14 hours ago,Rs 1.45 Crore,"F-17/3, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-possession-plot-for-sale-f-17-islamabad-all-facility-available-iid-1118760691,Plot,For Sale,8 Marla,,,14 hours ago,Rs 61 Lacs,"F-17/2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/1-kanal-plot-for-sale-in-multi-f-173-islamabad-all-facility-available-cda-pproved-sector-mpchs-iid-1118760665,Plot,For Sale,1 Kanal,,,14 hours ago,Rs 1.43 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/8-marla-plot-for-sale-multi-f-17-islamabad-all-facility-available-cda-pproved-sector-mpchs-iid-1118760648,Plot,For Sale,8 Marla,,,14 hours ago,Rs 1.25 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/10-marla-luxury-brand-new-house-for-sale-iid-1118760639,House,For Sale,10 Marla,6,6,14 hours ago,Rs 4 Crore,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/2-bed-flat-for-sale-f-17-islamabad-bank-loan-possible-all-facility-available-cda-pproved-sector-hai-iid-1118760631,Flat,For Sale,800 SQFT,2,2,14 hours ago,Rs 76 Lacs,"F-17, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/12-marla-lop-plot-available-for-sale-iid-1117663111,Plot,For Sale,12 Marla,,,2 weeks ago,Rs 2.29 Crore,"Pakistan Town - Phase 2, Islamabad",Islamabad,OLX
https://www.olx.com.pk/item/f-141-35x70-10-marla-plot-for-sale-iid-1117775960,Plot,For Sale,"2,450 SQFT",,,3 weeks ago,Rs 1.35 Crore,"F-14/1, Islamabad",Islamabad,OLX
